,Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
25172,2013,10,19,18,30,254.7,6.5
25173,2013,10,19,18,40,256.7,5.8
25174,2013,10,19,18,50,260.9,6
25175,2013,10,19,19,00,260.4,6
25176,2013,10,19,19,10,253,6.3
25177,2013,10,19,19,20,248.2,5.9
25178,2013,10,19,19,30,248.7,5.8
25179,2013,10,19,19,40,252.6,6.2
25180,2013,10,19,19,50,247.1,5.9
25181,2013,10,19,20,00,250.4,5.9
25182,2013,10,19,20,10,253.6,5.9
25183,2013,10,19,20,20,262.4,5.7
25184,2013,10,19,20,30,264.5,11.6
25185,2013,10,19,20,40,271.4,17
25186,2013,10,19,20,50,317.5,8.3
25187,2013,10,19,21,00,317.5,8.3
25188,2013,10,19,21,10,317.5,8.3
25189,2013,10,19,21,20,259.5,5.5
25190,2013,10,19,21,30,265.1,16.6
25191,2013,10,19,21,40,292.5,11.8
25192,2013,10,19,21,50,293,8.1
25193,2013,10,19,22,00,293,8.1
25194,2013,10,19,22,10,248,6.6
25195,2013,10,19,22,20,240.9,7.1
25196,2013,10,19,22,30,248.5,6.9
25197,2013,10,19,22,40,250.9,7.1
25198,2013,10,19,22,50,251.1,8.3
25199,2013,10,19,23,00,249.6,8.4
25200,2013,10,19,23,10,249.9,8.4
25201,2013,10,19,23,20,250,8.4
25202,2013,10,19,23,30,253.1,8.6
25203,2013,10,19,23,40,244.2,7.9
25204,2013,10,19,23,50,238.5,8.3
25205,2013,10,20,0,00,249.7,9.1
25206,2013,10,20,0,10,243.6,9.2
25207,2013,10,20,0,20,245.5,9.2
25208,2013,10,20,0,30,248.3,9.6
25209,2013,10,20,0,40,263.8,12.9
25210,2013,10,20,0,50,254.7,10.8
25211,2013,10,20,1,00,252.9,10.5
25212,2013,10,20,1,10,246.4,9.7
25213,2013,10,20,1,20,257.2,9.3
25214,2013,10,20,1,30,261.2,9.8
25215,2013,10,20,1,40,269.3,9.3
25216,2013,10,20,1,50,269.3,8.6
25217,2013,10,20,2,00,269.5,8.5
25218,2013,10,20,2,10,267.5,8.7
25219,2013,10,20,2,20,266.4,7.9
25220,2013,10,20,2,30,252,7.6
25221,2013,10,20,2,40,260.5,8.6
25222,2013,10,20,2,50,254.4,8
25223,2013,10,20,3,00,257.4,7.6
25224,2013,10,20,3,10,255.7,8.5
25225,2013,10,20,3,20,246.6,8.6
25226,2013,10,20,3,30,254.4,8.5
25227,2013,10,20,3,40,256.6,9.2
25228,2013,10,20,3,50,254.4,8.6
25229,2013,10,20,4,00,258,8.8
25230,2013,10,20,4,10,259.2,8.3
25231,2013,10,20,4,20,258.1,8
25232,2013,10,20,4,30,264.7,7.8
25233,2013,10,20,4,40,259.3,7.6
25234,2013,10,20,4,50,266.8,7.7
25235,2013,10,20,5,00,266.8,8.2
25236,2013,10,20,5,10,265.9,8.6
25237,2013,10,20,5,20,262.2,8.4
25238,2013,10,20,5,30,256.8,8.4
25239,2013,10,20,5,40,254.9,8.5
25240,2013,10,20,5,50,255.4,8.4
25241,2013,10,20,6,00,257,8.5
25242,2013,10,20,6,10,257.4,8.4
25243,2013,10,20,6,20,259.1,8.6
25244,2013,10,20,6,30,264.3,8.7
25245,2013,10,20,6,40,262.1,8.7
25246,2013,10,20,6,50,267.8,9.7
25247,2013,10,20,7,00,266.9,9.1
25248,2013,10,20,7,10,269,9.1
25249,2013,10,20,7,20,265.2,9.2
25250,2013,10,20,7,30,264.5,9.4
25251,2013,10,20,7,40,258.3,9.7
25252,2013,10,20,7,50,263.6,9.3
25253,2013,10,20,8,00,257.8,8.5
25254,2013,10,20,8,10,267.2,7.5
25255,2013,10,20,8,20,263,7.9
25256,2013,10,20,8,30,258.9,8
25257,2013,10,20,8,40,263.1,7.7
25258,2013,10,20,8,50,258,7.4
25259,2013,10,20,9,00,257.3,6.9
25260,2013,10,20,9,10,254.2,7.5
25261,2013,10,20,9,20,289,8.1
25262,2013,10,20,9,30,264.6,7.3
25263,2013,10,20,9,40,264.6,7.3
25264,2013,10,20,9,50,264.6,7.3
25265,2013,10,20,10,00,264.6,7.3
25266,2013,10,20,10,10,264.6,7.3
25267,2013,10,20,10,20,264.6,7.3
25268,2013,10,20,10,30,264.2,7.1
25269,2013,10,20,10,40,258.1,6.9
25270,2013,10,20,10,50,258.1,6.9
25271,2013,10,20,11,00,261.1,6.5
25272,2013,10,20,11,10,262.7,6.1
25273,2013,10,20,11,20,268.9,6.2
25274,2013,10,20,11,30,266.6,6.3
25275,2013,10,20,11,40,268.4,7
25276,2013,10,20,11,50,270.3,6.8
25277,2013,10,20,12,00,259.6,7.2
25278,2013,10,20,12,10,262.6,6.6
25279,2013,10,20,12,20,272.5,6.7
25280,2013,10,20,12,30,264.3,6.8
25281,2013,10,20,12,40,261.4,6.1
25282,2013,10,20,12,50,270.1,6.3
25283,2013,10,20,13,00,269.9,5.6
25284,2013,10,20,13,10,267.4,5.9
25285,2013,10,20,13,20,258.8,5.9
25286,2013,10,20,13,30,273.3,5.7
25287,2013,10,20,13,40,270.2,6
25288,2013,10,20,13,50,264.3,5.6
25289,2013,10,20,14,00,262.5,5.5
25290,2013,10,20,14,10,265.8,5.5
25291,2013,10,20,14,20,252.8,5.4
25292,2013,10,20,14,30,259.7,5.1
25293,2013,10,20,14,40,265.7,5.5
25294,2013,10,20,14,50,258.1,5
25295,2013,10,20,15,00,250.1,4.8
25296,2013,10,20,15,10,253,4.4
25297,2013,10,20,15,20,248.6,5.1
25298,2013,10,20,15,30,243.5,4.4
25299,2013,10,20,15,40,245.8,4.8
25300,2013,10,20,15,50,248.1,4.5
25301,2013,10,20,16,00,241,4.7
25302,2013,10,20,16,10,236.4,4.7
25303,2013,10,20,16,20,226.9,4.8
25304,2013,10,20,16,30,230,4.4
25305,2013,10,20,16,40,228.1,4.5
25306,2013,10,20,16,50,226,4.8
25307,2013,10,20,17,00,217,4.8
25308,2013,10,20,17,10,204.1,4.7
25309,2013,10,20,17,20,214.9,5.1
25310,2013,10,20,17,30,206.1,5.2
25311,2013,10,20,17,40,202.4,5.2
25312,2013,10,20,17,50,187.9,5.1
25313,2013,10,20,18,00,187.6,4.8
25314,2013,10,20,18,10,188.3,4.4
25315,2013,10,20,18,20,189.6,4.7
25316,2013,10,20,18,30,183.6,5.5
25317,2013,10,20,18,40,174.8,5.5
25318,2013,10,20,18,50,168.3,5.4
25319,2013,10,20,19,00,168.5,5.5
25320,2013,10,20,19,10,180.7,5.5
25321,2013,10,20,19,20,175.3,5.5
25322,2013,10,20,19,30,170.5,5.6
25323,2013,10,20,19,40,175.9,5.4
25324,2013,10,20,19,50,175.5,5.9
25325,2013,10,20,20,00,165.3,5.9
25326,2013,10,20,20,10,170.1,5.9
25327,2013,10,20,20,20,163,6.6
25328,2013,10,20,20,30,155,6.6
25329,2013,10,20,20,40,158.8,7.4
25330,2013,10,20,20,50,165,7.2
25331,2013,10,20,21,00,160.5,8
25332,2013,10,20,21,10,161.8,8.6
25333,2013,10,20,21,20,159.5,7.7
25334,2013,10,20,21,30,158.7,7.8
25335,2013,10,20,21,40,162.8,8.2
25336,2013,10,20,21,50,162.3,9.2
25337,2013,10,20,22,00,160.3,9.2
25338,2013,10,20,22,10,152,9.2
25339,2013,10,20,22,20,150.8,9
25340,2013,10,20,22,30,148.4,8.5
25341,2013,10,20,22,40,140.1,8.2
25342,2013,10,20,22,50,137.7,8.2
25343,2013,10,20,23,00,137.9,7.8
25344,2013,10,20,23,10,137.5,7.6
25345,2013,10,20,23,20,140.2,7.4
25346,2013,10,20,23,30,146.6,8.9
25347,2013,10,20,23,40,148.8,9.4
25348,2013,10,20,23,50,152,9.6
25349,2013,10,21,0,00,154.8,10.6
25350,2013,10,21,0,10,160.9,11
25351,2013,10,21,0,20,155.1,9.1
25352,2013,10,21,0,30,160.5,10
25353,2013,10,21,0,40,160.2,9.4
25354,2013,10,21,0,50,171.6,10.1
25355,2013,10,21,1,00,174.6,10.2
25356,2013,10,21,1,10,183.8,9
25357,2013,10,21,1,20,195.3,11.7
25358,2013,10,21,1,30,217.1,13.6
25359,2013,10,21,1,40,217.1,13.6
25360,2013,10,21,1,50,217.1,13.6
25361,2013,10,21,2,00,252.4,12.5
25362,2013,10,21,2,10,257,13.1
25363,2013,10,21,2,20,237.9,7.7
25364,2013,10,21,2,30,237.8,7.8
25365,2013,10,21,2,40,236.3,8.2
25366,2013,10,21,2,50,236.4,7.6
25367,2013,10,21,3,00,236.4,7.6
25368,2013,10,21,3,10,233.7,8.2
25369,2013,10,21,3,20,234.2,9.7
25370,2013,10,21,3,30,237.1,9.8
25371,2013,10,21,3,40,242.8,10.7
25372,2013,10,21,3,50,251.2,12.1
25373,2013,10,21,4,00,255.2,12
25374,2013,10,21,4,10,259.3,12.1
25375,2013,10,21,4,20,255,11.1
25376,2013,10,21,4,30,255.1,10.3
25377,2013,10,21,4,40,249.6,9.7
25378,2013,10,21,4,50,247.3,10.9
25379,2013,10,21,5,00,240.9,10.2
25380,2013,10,21,5,10,243.9,11
25381,2013,10,21,5,20,245.4,14.1
25382,2013,10,21,5,30,250,14.2
25383,2013,10,21,5,40,253.3,13.1
25384,2013,10,21,5,50,257.7,13.1
25385,2013,10,21,6,00,259.3,12.5
25386,2013,10,21,6,10,260.1,12.2
25387,2013,10,21,6,20,265,12.6
25388,2013,10,21,6,30,263.6,12.3
25389,2013,10,21,6,40,262.2,11.5
25390,2013,10,21,6,50,263.4,11.1
25391,2013,10,21,7,00,264.5,10.8
25392,2013,10,21,7,10,263.8,10.3
25393,2013,10,21,7,20,265.2,10.1
25394,2013,10,21,7,30,264.4,9.6
25395,2013,10,21,7,40,265,9.8
25396,2013,10,21,7,50,264.4,8.9
25397,2013,10,21,8,00,265.1,8.9
25398,2013,10,21,8,10,260.8,9
25399,2013,10,21,8,20,265.4,8.5
25400,2013,10,21,8,30,263.5,8.5
25401,2013,10,21,8,40,265.9,8.5
25402,2013,10,21,8,50,263,8.4
25403,2013,10,21,9,00,263.5,8.9
25404,2013,10,21,9,10,257.5,9.1
25405,2013,10,21,9,20,261.2,9.1
25406,2013,10,21,9,30,269.3,8.7
25407,2013,10,21,9,40,263.2,8.9
25408,2013,10,21,9,50,270.6,9.2
25409,2013,10,21,10,00,267.1,9.4
25410,2013,10,21,10,10,268.1,9.9
25411,2013,10,21,10,20,267.8,9.8
25412,2013,10,21,10,30,262.2,8.4
25413,2013,10,21,10,40,263.5,8.5
25414,2013,10,21,10,50,261.5,8.4
25415,2013,10,21,11,00,289.5,10.9
25416,2013,10,21,11,10,295.7,11.5
25417,2013,10,21,11,20,292.3,12.4
25418,2013,10,21,11,30,286.1,11.7
25419,2013,10,21,11,40,283.6,11.2
25420,2013,10,21,11,50,282.4,10.1
25421,2013,10,21,12,00,277.8,9.9
25422,2013,10,21,12,10,278,8.8
25423,2013,10,21,12,20,273.1,8.5
25424,2013,10,21,12,30,271.1,8.9
25425,2013,10,21,12,40,268.5,7.7
25426,2013,10,21,12,50,277.8,7
25427,2013,10,21,13,00,260.7,6.3
25428,2013,10,21,13,10,267.2,7.4
25429,2013,10,21,13,20,267.2,7.4
25430,2013,10,21,13,30,267.2,7.4
25431,2013,10,21,13,40,267.2,7.4
25432,2013,10,21,13,50,267.2,7.4
25433,2013,10,21,14,00,267.2,7.4
25434,2013,10,21,14,10,267.2,7.4
25435,2013,10,21,14,20,267.2,7.4
25436,2013,10,21,14,30,267.2,7.4
25437,2013,10,21,14,40,267.2,7.4
25438,2013,10,21,14,50,267.2,7.4
25439,2013,10,21,15,00,267.2,7.4
25440,2013,10,21,15,10,267.2,7.4
25441,2013,10,21,15,20,267.2,7.4
25442,2013,10,21,15,30,267.2,7.4
25443,2013,10,21,15,40,267.2,7.4
25444,2013,10,21,15,50,267.2,7.4
25445,2013,10,21,16,00,267.2,7.4
25446,2013,10,21,16,10,267.2,7.4
25447,2013,10,21,16,20,267.2,7.4
25448,2013,10,21,16,30,267.2,7.4
25449,2013,10,21,16,40,267.2,7.4
25450,2013,10,21,16,50,267.2,7.4
25451,2013,10,21,17,00,267.2,7.4
25452,2013,10,21,17,10,267.2,7.4
25453,2013,10,21,17,20,267.2,7.4
25454,2013,10,21,17,30,267.2,7.4
25455,2013,10,21,17,40,267.2,7.4
25456,2013,10,21,17,50,267.2,7.4
25457,2013,10,21,18,00,267.2,7.4
25458,2013,10,21,18,10,267.2,7.4
25459,2013,10,21,18,20,267.2,7.4
25460,2013,10,21,18,30,267.2,7.4
25461,2013,10,21,18,40,267.2,7.4
25462,2013,10,21,18,50,267.2,7.4
25463,2013,10,21,19,00,267.2,7.4
25464,2013,10,21,19,10,267.2,7.4
25465,2013,10,21,19,20,267.2,7.4
25466,2013,10,21,19,30,267.2,7.4
25467,2013,10,21,19,40,267.2,7.4
25468,2013,10,21,19,50,267.2,7.4
25469,2013,10,21,20,00,267.2,7.4
25470,2013,10,21,20,10,267.2,7.4
25471,2013,10,21,20,20,267.2,7.4
25472,2013,10,21,20,30,267.2,7.4
25473,2013,10,21,20,40,267.2,7.4
25474,2013,10,21,20,50,267.2,7.4
25475,2013,10,21,21,00,267.2,7.4
25476,2013,10,21,21,10,267.2,7.4
25477,2013,10,21,21,20,267.2,7.4
25478,2013,10,21,21,30,267.2,7.4
25479,2013,10,21,21,40,267.2,7.4
25480,2013,10,21,21,50,267.2,7.4
25481,2013,10,21,22,00,269.5,8.6
25482,2013,10,21,22,10,270.6,9
25483,2013,10,21,22,20,257.3,8.5
25484,2013,10,21,22,30,268.6,9.1
25485,2013,10,21,22,40,262.8,8.7
25486,2013,10,21,22,50,264.7,9.3
25487,2013,10,21,23,00,262.5,9.4
25488,2013,10,21,23,10,287.7,12.2
25489,2013,10,21,23,20,277.3,11.3
25490,2013,10,21,23,30,277.4,11.4
25491,2013,10,21,23,40,282.4,12.9
25492,2013,10,21,23,50,276.7,11.9
25493,2013,10,22,0,00,284,13.2
25494,2013,10,22,0,10,274.8,11.5
25495,2013,10,22,0,20,280.8,10.2
25496,2013,10,22,0,30,266.1,10.2
25497,2013,10,22,0,40,300,13.8
25498,2013,10,22,0,50,293.5,13.8
25499,2013,10,22,1,00,300.4,13.3
25500,2013,10,22,1,10,298.1,14.6
25501,2013,10,22,1,20,293.7,13.7
25502,2013,10,22,1,30,292.5,14
25503,2013,10,22,1,40,299,16.1
25504,2013,10,22,1,50,299,16.1
25505,2013,10,22,2,00,299,16.1
25506,2013,10,22,2,10,299,16.1
25507,2013,10,22,2,20,299,16.1
25508,2013,10,22,2,30,299,16.1
25509,2013,10,22,2,40,299,16.1
25510,2013,10,22,2,50,308.5,16.6
25511,2013,10,22,3,00,294.2,14.5
25512,2013,10,22,3,10,285.2,12.7
25513,2013,10,22,3,20,303.9,15.1
25514,2013,10,22,3,30,296.6,15.3
25515,2013,10,22,3,40,297.2,13.7
25516,2013,10,22,3,50,297.2,13.7
25517,2013,10,22,4,00,297.2,13.7
25518,2013,10,22,4,10,297.2,13.7
25519,2013,10,22,4,20,297.2,13.7
25520,2013,10,22,4,30,297.2,13.7
25521,2013,10,22,4,40,297.2,13.7
25522,2013,10,22,4,50,297.2,13.7
25523,2013,10,22,5,00,297.2,13.7
25524,2013,10,22,5,10,297.2,13.7
25525,2013,10,22,5,20,297.2,13.7
25526,2013,10,22,5,30,297.2,13.7
25527,2013,10,22,5,40,297.2,13.7
25528,2013,10,22,5,50,297.2,13.7
25529,2013,10,22,6,00,297.2,13.7
25530,2013,10,22,6,10,297.2,13.7
25531,2013,10,22,6,20,297.2,13.7
25532,2013,10,22,6,30,297.2,13.7
25533,2013,10,22,6,40,297.2,13.7
25534,2013,10,22,6,50,297.2,13.7
25535,2013,10,22,7,00,297.2,13.7
25536,2013,10,22,7,10,297.2,13.7
25537,2013,10,22,7,20,297.2,13.7
25538,2013,10,22,7,30,297.2,13.7
25539,2013,10,22,7,40,297.2,13.7
25540,2013,10,22,7,50,297.2,13.7
25541,2013,10,22,8,00,297.2,13.7
25542,2013,10,22,8,10,297.2,13.7
25543,2013,10,22,8,20,297.2,13.7
25544,2013,10,22,8,30,297.2,13.7
25545,2013,10,22,8,40,297.2,13.7
25546,2013,10,22,8,50,297.2,13.7
25547,2013,10,22,9,00,297.2,13.7
25548,2013,10,22,9,10,297.2,13.7
25549,2013,10,22,9,20,297.2,13.7
25550,2013,10,22,9,30,297.2,13.7
25551,2013,10,22,9,40,297.2,13.7
25552,2013,10,22,9,50,297.2,13.7
25553,2013,10,22,10,00,297.2,13.7
25554,2013,10,22,10,10,297.2,13.7
25555,2013,10,22,10,20,297.2,13.7
25556,2013,10,22,10,30,297.2,13.7
25557,2013,10,22,10,40,297.2,13.7
25558,2013,10,22,10,50,297.2,13.7
25559,2013,10,22,11,00,297.2,13.7
25560,2013,10,22,11,10,297.2,13.7
25561,2013,10,22,11,20,297.2,13.7
25562,2013,10,22,11,30,297.2,13.7
25563,2013,10,22,11,40,297.2,13.7
25564,2013,10,22,11,50,297.2,13.7
25565,2013,10,22,12,00,297.2,13.7
25566,2013,10,22,12,10,297.2,13.7
25567,2013,10,22,12,20,297.2,13.7
25568,2013,10,22,12,30,297.2,13.7
25569,2013,10,22,12,40,297.2,13.7
25570,2013,10,22,12,50,297.2,13.7
25571,2013,10,22,13,00,297.2,13.7
25572,2013,10,22,13,10,297.2,13.7
25573,2013,10,22,13,20,297.2,13.7
25574,2013,10,22,13,30,297.2,13.7
25575,2013,10,22,13,40,297.2,13.7
25576,2013,10,22,13,50,297.2,13.7
25577,2013,10,22,14,00,297.2,13.7
25578,2013,10,22,14,10,297.2,13.7
25579,2013,10,22,14,20,297.2,13.7
25580,2013,10,22,14,30,297.2,13.7
25581,2013,10,22,14,40,297.2,13.7
25582,2013,10,22,14,50,297.2,13.7
25583,2013,10,22,15,00,297.2,13.7
25584,2013,10,22,15,10,297.2,13.7
25585,2013,10,22,15,20,297.2,13.7
25586,2013,10,22,15,30,297.2,13.7
25587,2013,10,22,15,40,297.2,13.7
25588,2013,10,22,15,50,297.2,13.7
25589,2013,10,22,16,00,297.2,13.7
25590,2013,10,22,16,10,297.2,13.7
25591,2013,10,22,16,20,297.2,13.7
25592,2013,10,22,16,30,297.2,13.7
25593,2013,10,22,16,40,297.2,13.7
25594,2013,10,22,16,50,297.2,13.7
25595,2013,10,22,17,00,297.2,13.7
25596,2013,10,22,17,10,297.2,13.7
25597,2013,10,22,17,20,297.2,13.7
25598,2013,10,22,17,30,297.2,13.7
25599,2013,10,22,17,40,297.2,13.7
25600,2013,10,22,17,50,297.2,13.7
25601,2013,10,22,18,00,297.2,13.7
25602,2013,10,22,18,10,297.2,13.7
25603,2013,10,22,18,20,297.2,13.7
25604,2013,10,22,18,30,297.2,13.7
25605,2013,10,22,18,40,297.2,13.7
25606,2013,10,22,18,50,297.2,13.7
25607,2013,10,22,19,00,297.2,13.7
25608,2013,10,22,19,10,297.2,13.7
25609,2013,10,22,19,20,297.2,13.7
25610,2013,10,22,19,30,297.2,13.7
25611,2013,10,22,19,40,297.2,13.7
25612,2013,10,22,19,50,297.2,13.7
25613,2013,10,22,20,00,297.2,13.7
25614,2013,10,22,20,10,297.2,13.7
25615,2013,10,22,20,20,297.2,13.7
25616,2013,10,22,20,30,297.2,13.7
25617,2013,10,22,20,40,297.2,13.7
25618,2013,10,22,20,50,297.2,13.7
25619,2013,10,22,21,00,297.2,13.7
25620,2013,10,22,21,10,297.2,13.7
25621,2013,10,22,21,20,297.2,13.7
25622,2013,10,22,21,30,297.2,13.7
25623,2013,10,22,21,40,297.2,13.7
25624,2013,10,22,21,50,297.2,13.7
25625,2013,10,22,22,00,297.2,13.7
25626,2013,10,22,22,10,297.2,13.7
25627,2013,10,22,22,20,297.2,13.7
25628,2013,10,22,22,30,297.2,13.7
25629,2013,10,22,22,40,297.2,13.7
25630,2013,10,22,22,50,297.2,13.7
25631,2013,10,22,23,00,297.2,13.7
25632,2013,10,22,23,10,297.2,13.7
25633,2013,10,22,23,20,297.2,13.7
25634,2013,10,22,23,30,297.2,13.7
25635,2013,10,22,23,40,297.2,13.7
25636,2013,10,22,23,50,297.2,13.7
25637,2013,10,23,0,00,297.2,13.7
25638,2013,10,23,0,10,297.2,13.7
25639,2013,10,23,0,20,297.2,13.7
25640,2013,10,23,0,30,297.2,13.7
25641,2013,10,23,0,40,297.2,13.7
25642,2013,10,23,0,50,297.2,13.7
25643,2013,10,23,1,00,297.2,13.7
25644,2013,10,23,1,10,287.8,6.1
25645,2013,10,23,1,20,287.8,6.1
25646,2013,10,23,1,30,287.8,6.1
25647,2013,10,23,1,40,287.8,6.1
25648,2013,10,23,1,50,287.8,6.1
25649,2013,10,23,2,00,280.8,5.2
25650,2013,10,23,2,10,265.3,6.2
25651,2013,10,23,2,20,265.3,6.2
25652,2013,10,23,2,30,258.4,4.2
25653,2013,10,23,2,40,258.4,4.2
25654,2013,10,23,2,50,258.4,4.2
25655,2013,10,23,3,00,258.4,4.2
25656,2013,10,23,3,10,258.4,4.2
25657,2013,10,23,3,20,258.4,4.2
25658,2013,10,23,3,30,258.4,4.2
25659,2013,10,23,3,40,258.4,4.2
25660,2013,10,23,3,50,258.4,4.2
25661,2013,10,23,4,00,258.4,4.2
25662,2013,10,23,4,10,258.4,4.2
25663,2013,10,23,4,20,258.4,4.2
25664,2013,10,23,4,30,258.4,4.2
25665,2013,10,23,4,40,258.4,4.2
25666,2013,10,23,4,50,258.4,4.2
25667,2013,10,23,5,00,258.4,4.2
25668,2013,10,23,5,10,258.4,4.2
25669,2013,10,23,5,20,258.4,4.2
25670,2013,10,23,5,30,258.4,4.2
25671,2013,10,23,5,40,258.4,4.2
25672,2013,10,23,5,50,258.4,4.2
25673,2013,10,23,6,00,19.6,8.4
25674,2013,10,23,6,10,16,7.1
25675,2013,10,23,6,20,31,6.8
25676,2013,10,23,6,30,31,6.8
25677,2013,10,23,6,40,31,6.8
25678,2013,10,23,6,50,29.5,7.4
25679,2013,10,23,7,00,25.8,6.9
25680,2013,10,23,7,10,25.8,6.9
25681,2013,10,23,7,20,25.8,6.9
25682,2013,10,23,7,30,25.8,6.9
25683,2013,10,23,7,40,25.8,6.9
25684,2013,10,23,7,50,25.8,6.9
25685,2013,10,23,8,00,25.8,6.9
25686,2013,10,23,8,10,25.8,6.9
25687,2013,10,23,8,20,25.8,6.9
25688,2013,10,23,8,30,25.8,6.9
25689,2013,10,23,8,40,25.8,6.9
25690,2013,10,23,8,50,25.8,6.9
25691,2013,10,23,9,00,25.8,6.9
25692,2013,10,23,9,10,25.8,6.9
25693,2013,10,23,9,20,25.8,6.9
25694,2013,10,23,9,30,25.8,6.9
25695,2013,10,23,9,40,25.8,6.9
25696,2013,10,23,9,50,25.8,6.9
25697,2013,10,23,10,00,25.8,6.9
25698,2013,10,23,10,10,25.8,6.9
25699,2013,10,23,10,20,25.8,6.9
25700,2013,10,23,10,30,25.8,6.9
25701,2013,10,23,10,40,25.8,6.9
25702,2013,10,23,10,50,25.8,6.9
25703,2013,10,23,11,00,25.8,6.9
25704,2013,10,23,11,10,25.8,6.9
25705,2013,10,23,11,20,25.8,6.9
25706,2013,10,23,11,30,25.8,6.9
25707,2013,10,23,11,40,25.8,6.9
25708,2013,10,23,11,50,25.8,6.9
25709,2013,10,23,12,00,25.8,6.9
25710,2013,10,23,12,10,343.3,10.5
25711,2013,10,23,12,20,332.7,13.7
25712,2013,10,23,12,30,332.7,13.7
25713,2013,10,23,12,40,332.7,13.7
25714,2013,10,23,12,50,332.7,13.7
25715,2013,10,23,13,00,332.7,13.7
25716,2013,10,23,13,10,332.7,13.7
25717,2013,10,23,13,20,332.7,13.7
25718,2013,10,23,13,30,332.7,13.7
25719,2013,10,23,13,40,332.7,13.7
25720,2013,10,23,13,50,332.7,13.7
25721,2013,10,23,14,00,332.7,13.7
25722,2013,10,23,14,10,332.7,13.7
25723,2013,10,23,14,20,332.7,13.7
25724,2013,10,23,14,30,332.7,13.7
25725,2013,10,23,14,40,332.7,13.7
25726,2013,10,23,14,50,332.7,13.7
25727,2013,10,23,15,00,332.7,13.7
25728,2013,10,23,15,10,332.7,13.7
25729,2013,10,23,15,20,332.7,13.7
25730,2013,10,23,15,30,332.7,13.7
25731,2013,10,23,15,40,332.7,13.7
25732,2013,10,23,15,50,332.7,13.7
25733,2013,10,23,16,00,332.7,13.7
25734,2013,10,23,16,10,332.7,13.7
25735,2013,10,23,16,20,332.7,13.7
25736,2013,10,23,16,30,332.7,13.7
25737,2013,10,23,16,40,332.7,13.7
25738,2013,10,23,16,50,332.7,13.7
25739,2013,10,23,17,00,332.7,13.7
25740,2013,10,23,17,10,329.7,13.4
25741,2013,10,23,17,20,331.9,9.9
25742,2013,10,23,17,30,334.7,11.6
25743,2013,10,23,17,40,336.7,10.2
25744,2013,10,23,17,50,336.7,10.2
25745,2013,10,23,18,00,336.7,10.2
25746,2013,10,23,18,10,336.7,10.2
25747,2013,10,23,18,20,340.9,10.7
25748,2013,10,23,18,30,337.1,11.2
25749,2013,10,23,18,40,329.7,9.7
25750,2013,10,23,18,50,317.3,10.1
25751,2013,10,23,19,00,317.3,10.1
25752,2013,10,23,19,10,311.6,8.8
25753,2013,10,23,19,20,323,9.4
25754,2013,10,23,19,30,322.5,8.4
25755,2013,10,23,19,40,313.3,8.9
25756,2013,10,23,19,50,303.3,6.4
25757,2013,10,23,20,00,310.4,9.5
25758,2013,10,23,20,10,307,8.5
25759,2013,10,23,20,20,297.4,11.4
25760,2013,10,23,20,30,291.8,10
25761,2013,10,23,20,40,296.2,8.3
25762,2013,10,23,20,50,309.1,11.3
25763,2013,10,23,21,00,303,9.5
25764,2013,10,23,21,10,318.3,11.4
25765,2013,10,23,21,20,310,8.3
25766,2013,10,23,21,30,310,8.3
25767,2013,10,23,21,40,310,8.3
25768,2013,10,23,21,50,310,8.3
25769,2013,10,23,22,00,306.1,10.2
25770,2013,10,23,22,10,286.3,5
25771,2013,10,23,22,20,286.3,5
25772,2013,10,23,22,30,295,11.1
25773,2013,10,23,22,40,285.4,8.7
25774,2013,10,23,22,50,285.4,8.7
25775,2013,10,23,23,00,302.5,9.1
25776,2013,10,23,23,10,306.8,9.7
25777,2013,10,23,23,20,313.5,10.9
25778,2013,10,23,23,30,315.2,11.3
25779,2013,10,23,23,40,313.3,9.2
25780,2013,10,23,23,50,328.4,10
25781,2013,10,24,0,00,316.1,11
25782,2013,10,24,0,10,311.9,10.1
25783,2013,10,24,0,20,298,7.3
25784,2013,10,24,0,30,318.2,6.3
25785,2013,10,24,0,40,318.2,6.3
25786,2013,10,24,0,50,318.2,6.3
25787,2013,10,24,1,00,330.8,16.2
25788,2013,10,24,1,10,304.4,11.7
25789,2013,10,24,1,20,303.3,11.2
25790,2013,10,24,1,30,300.2,11.6
25791,2013,10,24,1,40,295.2,8.4
25792,2013,10,24,1,50,292.6,6.8
25793,2013,10,24,2,00,315.3,7.1
25794,2013,10,24,2,10,307.4,4.6
25795,2013,10,24,2,20,328,13.9
25796,2013,10,24,2,30,326.4,13.4
25797,2013,10,24,2,40,321,14
25798,2013,10,24,2,50,318.7,13.7
25799,2013,10,24,3,00,318.7,13.7
25800,2013,10,24,3,10,318.7,13.7
25801,2013,10,24,3,20,318.7,13.7
25802,2013,10,24,3,30,318.7,13.7
25803,2013,10,24,3,40,318.7,13.7
25804,2013,10,24,3,50,318.7,13.7
25805,2013,10,24,4,00,330.1,15.1
25806,2013,10,24,4,10,301.6,14
25807,2013,10,24,4,20,294.8,12.2
25808,2013,10,24,4,30,304,10.4
25809,2013,10,24,4,40,307.6,8.9
25810,2013,10,24,4,50,319.9,9.7
25811,2013,10,24,5,00,319.9,9.7
25812,2013,10,24,5,10,334.8,13.8
